id,question,opa,opb,opc,opd,cop,choice_type,exp,subject_name,topic_name
77a7ed2e-9a6d-4915-a209-a05c4b3645e4,"A 20-year old male presents with severe headache, vomiting and altered sensorium of 2 days duration. Which of the following disease will not be considered in the differential diagnosis ?",Acute viral encephalitis,Subarachnoid hemorrhage,Migraine,Cortical venous thrombosis,2,single,,Medicine,
21172f8e-19cb-456a-b518-84824dd2462d,Most common cause of singer's nodule is ?,Infection,Allergy,Vocal abuse,None,2,multi,"Ans. is 'c' i.e., Vocal abuse Vocal nodule (singer's or screamer's nodule) Vocal nodule are benign noneoplastic growth on free edge of both the vocal cords at the junction of anterior 1/ 3 with posterior 2/3. This area is paicularly vulnerable to trauma as this is the area of maximum vibration of the cord. The major cause is voice abuse, therefore it is most commonly seen in singers, actors, teachers, and howkers. Hoarseness is the most common symptom. Vocal fatigue and pain in neck on prolonged phonation are other symptoms. Treatment Early cases of vocal nodules can be treated conservatively by educating the patient in proper use of voice. Many nodules especially in children, disappear with this treatment. Surgery is required for large nodules or long standing nodules in adults. Microscopic (micorlaryngoscopic) excision is the treatment of choice.",ENT,
9d6bddaa-9a48-40d1-be55-d31af4eb6f35,"The percutaneous PAIR therapy used in the treatment of uncomplicated hepatic hydatid cyst can be associated with the following complications, Except",Uicaria,Anaphylaxis,Hypotension,Vomiting,0,multi,"Complications and problems due to PAIR surgery are *.Moality rate - 0.9 - 2.5% * Fever - 35% - disappears * Anaphylaxis - 0.1 - 0.2% * Infection - 10% well con- * Local recurrences - 4% Contraindications for PAIR -- * Inaccessible cysts * Cysts with multiple septae - honeycomb cysts * Hyperechogenic cysts * Communicating cysts to bile duct * Calcified cysts * Cysts in the lung Ref: SRB&;S manual of surgery, ed 3, pg no 536",Surgery,G.I.T
ca776954-cf41-4168-a4d1-66b21632d384,Compression of a nerve within the carpal tunnel produces inability to -,Abduct the thumb,Adduct the thumb,Flex the distal phalanx of the thumb,Oppose the thumb,3,single,"9 tendon & 1 nerve pass through carpal tunnel . They are tendons of flexor digitorum superficialis & profundus in a common sheath , tendon of flexor pollicis longus in an independent sheath & the median nerve Median nerve - motor branches in hand are * flexor pollicis brevis : flexes metacarpophalangeal joint of thumb * opponens pollicis : opposes thumb towards the fingers *abductor pollicis brevis : abduction of thumb *first & second lumbricals : fex metacarpophalangeal joints , extend interphalangeal joints Sensory- palmar skin over the lateral three & half digits with their nail beds REF:textbook of ohopedics, John Ebenezer, 4th edition ,pg.no.391",Orthopaedics,Peripheral nerve injuries
10dfaabe-e01b-43eb-8f88-8736fb8d3dac,Ketone bodies are synthesized,Cytosol,ER,Miochondria,Peroxisomes,2,single,"Ketogenesis Acetoacetate is the primary ketone body while beta-hydroxybutyrate and acetone are secondary ketone bodies. They are synthesized exclusively by the liver mitochondriaRef: DM Vasudevan - Textbook of Biochemistry, 6th edition, page no: 143",Biochemistry,Metabolism of lipid
0e6fa713-dc84-40ea-b06c-10d54abd59e9,Not an example of substrate level phosphorylation,Phosphofructokinase,Succinyl thiokinase,Pyruvate kinase,Phosphoglyccerate kinase,0,single,Repeated question,Biochemistry,Metabolism of carbohydrate
2bf1b466-9503-4195-8170-a387acf5fbbb,Treatment of choice in hairy cell leukemia is -,Steroids,Cladiribine,Splenectomy,Pentostatin,1,single,,Medicine,
0372e830-8a66-4594-91fb-fa03928363c4,Ulcers in Diabetes precipitated by all except,Trophic ulcers,Neuropathy,Microangiopathic changes in blood vessels,Macroangiopathy,2,multi,Answer is option 3 - micro angiopathic changes in blood vessels. Factors in generation of foot ulcers in DM includes :- Neuropathy ( peripheral sensory neuropathy) : trophic changes Abnormal foot biomechanics Peripheral aerial disease (macroangiopathy) and poor wound healing Autonomic neuropathy (anhydrosis and altered superficial blood flow in foot) Ref Harrison 19 /2428,Medicine,Endocrinology
90462aa5-4e47-4f52-8c64-949e7bf0bad3,"In modern obstetrics, the internal podalic version is indicated in presence of: March 2013",Cord prolapse with live baby,Transverse lie with obstructed labor,Transverse lie of 2nd twin baby,Extended breech presentation,2,single,Ans. C i.e. Transverse lie of 2nd twin baby,Gynaecology & Obstetrics,
2ee408f0-ef99-4722-b2bb-32083e408b2d,Aganglionic segment is encountered in which pa of colon in case of Hirschsprung disease ?,Distal to dilated segment,In Whole colon,Proximal to dilated segment,In the dilated segment,0,single,"Ans. is 'a' i.e., Distal to dilated segment Congenital aganglionic megcolon (Hirschsprung disease) o Hirshsprung disease a congenital disorder characterized by aganglionosis of a poion of the intestinal tract. o An intestinal segment lacks both Meissner submucosal and Auerbach myenteric plexuses. This leads to functional obstruction and intestinal dilation Proximal to the affected segment. o Histological findings are :- (i) Absence of ganglion cells and ganglia in the muscle wall and submucosa of the affected segment. (ii) Thickening and hyperophy of nerve trunk. o Rectum is always affected with involvement of more proximal colon to variable extent --> most cases involve the rectum and sigmoid only. o Proximal to the aganglionic segment, the colon undergoes progressive dilation and hyperophy. o With time, the proximal innervated colon may become massively distended --> megacolon.",Pathology,
820a383d-d6ee-4167-a46d-1481cab806a5,All are true about Ganser's syndrome except,Approximate answer,Apparent clouding of consciousness,Only found in prisoners,Hallucinations,2,multi,"C i.e. Only found in prisoners Ganser's syndrome (Hysterical Pseudodementia) The syndrome was first described among prisoners but is not confined to themQ. It is very rare condition with four features: 1. Giving 'approximate answers' (Vorbeireden) Q to questions designed to test, intellectual functions. Psychogenic physical symptoms 3. HallucinationsQ 4. Apparent clouding of consciousnessQ The term 'approximate answers' denotes answers (to simple questions) that are plainly wrong but are clearly related to the correct answers in a way that suggests that the latter is known. For example, when asked to add two, and two a patient might answer five, while to three plus three he might answer seven. The answers are wrong but show that the person understands the nature of question asked. For example, when shown a red pen, patient calls it blue. The obvious advantage to be gained from the condition, coupled with the approximate answers suggest malingering. However, the condition is maintained so consistently that unconscious mental mechanisms have been thought to play a pa.",Psychiatry,
66972983-f197-460a-95a6-59240767c486,Introduction of DNA with the help of electricity is,Electrotransfer,Electroporation,Eelectrofusion,Electrolysis,1,single,,Biochemistry,
ca089948-e471-4aa8-8770-b54c4a7f63c1,Hypersensitivity angiitis is seen in?,SLE,Polyarteritis Nodosa,Buerger's disease,Henoch Schonlein purpura,3,single,"Cutaneous small-vessel vasculitis (also known as “Cutaneous leukocytoclastic angiitis and “Hypersensitivity angiitis”) is an inflammation of small blood vessels characterized clinically by palpable purpura.
Subtypes of Small-Vessel Vasculitis Include:
• Henoch-Schonlein purpura
• Acute hemorrhagic edema of infancy
• Urticarial vasculitis
• Cryoglobulinemic vasculitis",Pathology,
e23c4cf4-c42f-446d-ad1c-5df728da16b0,Lineweaver-Burk plot represents which of the following?,Oxygen dissociation,CO diffusion,Enzyme kinetics,Logarithmic index of DNA replication,2,single,"Ans. is 'c' i.e., Enzyme kinetics Lineweaver Burk plot, also called double reciprocal plot repreasents lineweaver - burk eqvation of enzyme kinetics.It is used to determine the values of Vmax and Km.",Biochemistry,
51c64164-8f45-42d4-ad87-2a01df2e15e7,Griffith typing is done for,Staphylococcus,Streptococcus,Meningococcus,Gonococcus,1,single,"Griffith typing is used for fuher classification of S.pyogenes, belonging to Lancefield's group A. Based on the M proteins on the cell surface, they are subdivided into M types. About 80 types of Streptococcus pyogenes have been recognized so far (types M1, M2, M3 and so on). Ref: Textbook of microbiology; Ananthanarayan and paniker's; 10th Edition; Pg: 211",Microbiology,Bacteriology
fb409fe3-341c-48ec-ba33-886ce9f7dc4c,One of the following is a reversible cause of dementia :,Toxic dementia,Alzheimer's ds.,Multi - infarct dementia,Pick ds,0,single,A i.e. Toxic,Psychiatry,
053d48c2-aaf3-47b0-9107-e7a7bb50db02,All are causes of sensorineural deafness except,Old age,Acoustic neuroma,Ototoxic drugs,Rupture of tympanic membrane,3,multi,Acquired causes of sensorineural deafness: Infections of labyrinth Trauma to labyrinth Noise induced hearing loss Ototoxic drugs Presbycusis Meniere's disease Acoustic neuroma Sudden hearing loss Systemic disorders Any disease which interferes with the conduction of sound to reach cochlea causes conductive deafness which occurs in case of rupture of tympanic membrane Ref: Dhingra 7e pg 34.,ENT,Ear
f51bf26b-fbdf-4f31-ae98-14eb0edcd411,Which of the following bacteria act by increasing cAMP,Staphylococcus aureus,E. coli heat stable toxin,Vibrio cholera,Salmonella,2,single,"Cholera produces a potent enterotoxin known as cholera toxin.
This toxin consists of",Microbiology,
7e534726-62a0-4119-ab7d-72b9d6c09ff2,"""Meralgia paresthetica"" involves:",Lateral cutaneous nerve of thigh.,Medial cutaneous nerve of thigh.,Genitofemoral nerve,Common femoral nerve,0,single,"Ans. A. Lateral cutaneous nerve of thigh.Meralgia parestheticaa. It is a painful mononeuropathy of the lateral femoral cutaneous nerve (LFCN) i.e. lateral cutaneous nerve of thigh.b. It occurs commonly due to focal entrapment of this nerve as it passes through the inguinal ligament. Rarely, it has other etiologies such as direct trauma, stretch injury, or ischemia. It typically occurs in isolation.c. The LFCN is responsible for the sensation of the anterolateral thigh. It is a purely sensory nerve and has no motor component.d. The LFCN originates directly from the lumbar plexus and has root innervation from L2-3 .e. The nerve runs through the pelvis along the lateral border of the psoas muscle to the lateral part of the inguinal ligament. Here, it passes to the thigh through a tunnel formed by the lateral attachment of the inguinal ligament and the anterior superior iliac spine. This is the most common site of entrapment.",Anatomy,Lower Extremity
0b86db79-943d-4699-8a53-0d5b8e396007,Hyperacute graft rejection occurs after how much time?,12 hours,2 weeks,1 month,3 months,0,single,"Ans. a. 12 hoursRef: Robbins and Cotran Pathologic Basis of Disease 9th Ed; Page No. 233Hyperacute Graft RejectionOccurs within minutes to hoursDue to preformed antibodies due to transfusions, multiparity, or previous organ transplants (type II cytotoxic hypersensitivity)Antibodies bind to the grafted tissue and activate complement and the clotting cascade resulting in thrombosis and ischemic necrosisRare because of cross-matching blood, but common vignette.Acute Graft RejectionOccurs within days to weeks; the timing and mechanism are similar to a primary immune responseInduced by alloantigens (predominantly MHC) in the graftBoth CD4 and CD8 T cells play a role as well as antibodies (think normal immune response)Immunosuppressive therapy works to prevent this type of graft rejection mainly.Accelerated Acute Graft RejectionOccurs within days; the timing and mechanism are similar to a memory response.Chronic Graft RejectionOccurs within months to yearsPredominantly T cell mediatedDifficult to treat and usually results in graft rejectionEtiology not well understood, possibly triggered by viral infections",Pathology,Immunity
fb848af4-9032-41e0-84e7-1f42dbaf5a51,True about transitional cell Ca of urinary bladder,Smoking predisposes,Schistosoma infection predisposes,Aniline dye workers,All,3,multi,Answer is 'a' i.e. Smoking predisposes; 'b' i.e. Schistosoma infection predisposes; 'c' i.e. Aniline dye workers,Surgery,
708c85b8-a8db-4fac-9357-134623656fac,Which artery is involved in dysphagia lusoria,Abnormal right subclavian artery,Abnormal right thyroid artery,Abnormal right internal carotid artery,Abnormal left subclavian artery,0,single,"Ans. is 'a' i.e., Abnormal right subclavian artery Dysphagia Lusoria* Dysphagia Lusoria is a disorder of swallowing caused due to vascular anomalies* Causes of Dysphagia Lusoria:# A right aortic arch# A double aortic arch# A vascular constricting ring formed by a PDA or a ligamentumarteriosum and the pulmonary artery or aortic arch.# An abnormal right subclavian artery.(Arterialusoria)# An abnormal innominate artery.* Diagnosis is made by a lipoidal swallow or by arteriography.",Surgery,Arterial Disorders
0cc12411-9528-4e9d-99c6-c5769e61ba3f,The following are true regarding poison except:,Used for producing pseudobruise,No specific antidote available,Active principle is Aconitine,Produces intense gastroenteritis,2,multi,"Ans. (C). Active principle is aconitinePic show semicarpus anacardium (marking nut)Active principles are semicarpol, bhilawanolMarking nut juice is used for artificial bruise.",Forensic Medicine,"Forensic Toxicology - Concepts, Statutes, Evidence, and Techniques"
8057a187-2d42-4aab-b54f-c0c381e9b0b3,"All of the following are given global prominence in the VISION 2020 goals, except -",Refractive errors,Cataract,Trachoma,Glaucoma,3,multi,,Ophthalmology,
0f8f2f95-07c3-40b1-9c94-d6ec55f54e64,Treatment of benign tumor of parotid is-,Enucleation,Superficial parotidectomy,Radiofrequency ablation,Radical parotidectomy,1,single,"Ans. is 'b' i.e., Superficial parotidectomy ""Treatment of benign neoplasms is surgical excision of the affected gland or, in the case of the parotid, excision of the superficial lobe with facial nerve dissection and preservation. The minimal surgical procedure for neoplasms of the parotid is superficial parotidectomy with preservation of the facial nerve. 'Shelling out ' of the tumor mass is not recommended because of the risk of incomplete excision and tumor spillage"". ___Schwartz",Surgery,Salivary Gland Neoplasms
eec09aec-46e6-477d-bed3-4872b61f97fd,Rotameters,Depend on laminar low for their accuracy,Will only function when upright,Are constant pressure drop-constant orifice devices,Are not accurate below 1L/min,1,single,Rotameters are constant pressure drop-variable orifice devices. They are accurate at values as low as 200mL/min both laminar and turbulent flow determine their accuracy .,Anaesthesia,
df8d99e5-9714-415d-b12e-94ef928f2bea,Golgi receptors,Inhibited by stretching of muscle,Stimulated by stretching of muscle,Both,None,1,multi,(B) Stimulated by stretching of musc\e,Physiology,Nervous System
4d3aed15-cf90-4973-aa2c-6492c313fe2f,Which of the following is true regarding RU 486?,Prevents feilization,Has affinity for estrogen receptors,Single dose of 10mg prevents pregnancy in 90% cases,Causes delayed menstruation,3,multi,"RU 486 (mifepristone) does not prevent feilization. It has affinity for progesterone receptors. It blocks the action of progesterone on the endometrium. It prevents implantation by causing sloughing and shedding of decidua. Single dose of 10mg prevents pregnancy in 99.1% cases. Ref: Shaw's Textbook of Gynaecology, 18th edition, p237",Gynaecology & Obstetrics,All India exam
6cca76c4-b362-444a-b2aa-98ddf5c89722,Body after postmoem is handed over to: NIMHANS 14,Police constable,Relatives,Preserved in mouary,Magistrate,0,single,Ans. Police constable,Forensic Medicine,
ecef861a-301f-4f40-8bab-c909dfcac4d3,Primary ossification centre of all bones of lower limb forms by,8 weeks,10 weeks,12 weeks,14 weeks,2,multi,Primary ossification centre of all bones of lower limb forms by 12 weeks,Anatomy,General anatomy
d07c010e-4d8e-4f06-b5a4-9b5151955dc7,A 9-year-old boy presents with a migratory rash with central clearing on the back of his neck. The child had recently been on vacation with his family in Oregon and had gone hiking. The child's pediatrician observes the rash and suspects an infection with B. burgdorferi. Which of the following is thought to be a virulence factor of this organism,Intracellular growth in leukocytes,Expression of outer surface proteins,Localization in reticuloendothelial cells,Endotoxin release,1,single,"Differential expression of outer surface proteins is thought to be involved with virulence; answers A, B and C are incorrect: (A) intracellular growth in leukocytes is a virulence factor of Ehrlichia; (B) endotoxins are characteristic of gram-negative organisms, not Borrelia; (C) localization in reticuloendothelial cells occurs in infections with Francisella tularensis.",Microbiology,Bacteriology
90ba63ac-0247-4b39-aaed-c9a64b03fa52,Most sensitive test for metastatic deposit is:,Isotope scan,CT scan,Skeletal survey,Tomography,0,single,Ans. Isotope scan,Radiology,
b06a771c-dde6-4f10-8271-e9a2b5854726,Cellular junctions present in cardiac muscle are all except,Zonula occludens,Fascia adherens,Gap junctions,Macula adherens,0,multi,"Ans. (a) Zonula occludens(Ref: Ganong's Review of medical physiology 25th ed/p. 112)Cardiac muscle cells are connected by,Fascia adherens - it is the structural analog of zonula adherens#Gap junctions#Macula adherens""Zonula occludens is the other name for tight junction. It is absent in cardiac muscle""Gap Junctions* Gap junctions permits substances to pass between the cells without entering the extracellular fluid (ECF)* Gap junctions are composed entirely of an integral membrane protein called connexons* Each connexon is made up of six protein subunits called connexins* Gap junctions are abundant in cardiac muscles which are called as intercalated discs. It is because of this,cardiac muscle functions as single unit called as functional syncytium* Gap junctions are also seen in single unit smooth muscles seen in visceral organs* Mutations in connexin leads to many human diseases namely,Connexin (C x) subtype mutationDiseaseCx32X-linked Charcot-Marie- Tooth diseaseCx26, Cx30, and Cx31Congenital sensorineural hearing lossCx30Clouston syndromeCx40Idiopathic atrial fbrillationCx46 and Cx50Cataract",Physiology,General
f7f31860-5e63-4525-b065-a636e755ba63,Which of the following drug is serotonin-norepinephrine reuptake inhibitor?,Venlafaxine,Amphetamine,Doxepin,Miazapine,0,single,"Venlafaxine, Milnacipran are considered as SNRIs Amphetamine is a psycho stimulant drug. Mitrazapine is an atypical anti depressent. Doxepin is a TCA tricyclic anti deprerssent. Ref: HL Sharma 3rd ed. Classification Pg: 469",Pharmacology,Central Nervous system
8ed6f786-e095-42d0-8cfb-f9c64e399f83,Epithelial lining of lingual surface of epiglottis is:,Epithelial lining of lingual surface of epiglottis is:,Simple Cuboidal,Pseudostratified ciliated columnar,Stratified squamous epithelium,3,single,"The lingual surface of the epiglottis and the true vocal cords are lined by stratified squamous epithelium. Epiglottis has a lingual and laryngeal surface. The laryngeal surface is lined by pseudostratified ciliated columnar epithelium. Beneath this epithelium in the lamina propria on the laryngeal side of the epiglottis, there are abundant tubuloacinar seromucous glands. Ref: DiFiore's Atlas of Histology with Functional Correlations: Victor P. Eroschenko, page 338",Anatomy,
f9fda525-3fab-4f7f-9a95-b69d92084b4c,Which one of these anti hypertensives is contraindicated in pregnancy?,Hydralazine,α-Methyldopa,Nifedipine,Enalapril,3,single,,Pharmacology,
a3f7d154-56c9-4d61-b975-c6ba2e902d3b,A 38-year-old man presented with episodes of severe headache. CNS imaging shows evidence of coical sinus venous thrombosis (CSVT). His mother has history of spontaneous recurrent DVT of bilateral lower limbs. Which of the following testing is the least likely to be indicated in this patient?,Antiphospholipid antibodies,Factor V Leiden mutation,Plasma homocysteine level,Plasma antithrombin level,0,single,"The patient is likely to have a hypercoagulable state, which is responsible for thrombosis at unusual site (coical venous sinus). There is positive family history of thrombosis also, indicating the underlying risk factor to be inherited. Hypercoagulable States: Primary (Genetic) Factor V Leiden mutation Prothrombin G20210A mutation (noncoding sequence variant leading to increased prothrombin levels) Increased levels of factors VIII, IX, XI, or fibrinogen (genetics unknown) Antithrombin III deficiency Protein C deficiency Protein S deficiency Fibrinolysis defects Homozygous homocystinuria (deficiency of cystathione b-synthetase) - increased homocysteine level Antiphospholipid antibodies are found in APLA syndrome which gives rise to secondary (acquired) hypercoagulable state.",Pathology,Myocardial Infarction
169d402c-50ab-48c3-9703-e28fc1507a92,Homonymous hemianopia type of visual Held defect is seen in all except -,Lateral geniculate body,Total optic radiation,Optic tract,Optic chaisma,3,multi,"Ans. 'd' i.e., Optic chiasma o Characteristic visual field defect of the central chiasmatic lesion is bitemporal hemianopia. Pituitary tumor causes a central chiasmatic lesion. o Bitemporal hemianopia results due to central (sagittal) lesion of the optic chiasma. common causes of which are tumors of the pituitary gland (most common), craniopharyngioma, suprasellar meningioma, glioma of the third ventricle, chiasmal arachnoiditis, and third ventricular dilatation. The site of lesion Visual field defect Optic nerve Optic chiasma Optic tract Lateral geniculate body Optic radiation (Total) Optic radiation lower fibers (temporal lobe) Optic radiation upper fibres (parietal lobe) Visual cortex (anterior occipital cortex) Occipital cortex tip Blindness Bitemporal hemianopia Incongruent homonymous hemianopia Homonymous hemianopia Homonymous hemianopia, sometimes with macular sparing Homonymous upper quadrantanopia Homonymous lower quadrantanopia Homonymous hemianopia with macular sparing Homonymous macular defect",Unknown,
11deb578-61c7-46a0-b624-c2aae1be0294,"A 14-year-old boy presents for a pre-summer camp physical examination. Routine urinalysis discloses 3+ glucosuria. He admits to thirst and frequent urination, accompanied by a 4-kg (9-lb) weight loss over past few months. His parents note that he had a flu-like illness 5 months ago. His blood glucose is 220 mg/dL. Which of the following best explains the pathogenesis of hyperglycemia in this patient?",Excess dietary glucose,Increased peripheral insulin uptake,Irregular insulin secretion,Islet cell destruction,3,single,"Type 1 diabetes mellitus (T1DM) -Lifelong disorder of glucose homeostasis that results from autoimmune destruction of b-cells in islets of Langerhans. - Clinical onset coincides with another acute illness, such as febrile viral or bacterial infection. - Characterized by low or absent insulin secretion. - Most characteristic early finding in pancreas is lymphocytic infiltration in islets (insulitis), - As disease becomes chronic, b-cells of islets are progressively depleted.",Pathology,Diabetes
a9f90604-24b2-4e56-a739-660d186ab6b4,"Regula vein, aery and nerve (""VAN"") arrangement",First intercostal space,Second intercostal space,Third intercostal space,Eleventh intercostal space,0,single,"BD CHAURASIA S HUMAN ANATOMY Vol1 Pg 222 Sixth edition The general arrangement of first intercostal space is vein,aery and nerve(VAN)",Anatomy,General anatomy
363a1239-cfe0-4b69-9f3f-b2c5de23b02a,"""Goitre is prevalent in high altitudes""- is an example of:",Direct association,Temporal association,Indirect association,Spurious association,2,single,"The indirect association is an association between a characteristic (or variable) of interest and a disease due to the presence of another factor, known or unknown that is common to both the characteristic and the disease. This common factor is also known as the ""confounding"" variable. In the above example iodine deficiency is the confounding variable. High altitude Iodine deficiency Goitre prevalence Ref: Park 21st edition, page 85.",Social & Preventive Medicine,
4ecbc774-ba99-4ca2-9f49-5bbda4db978a,All are congenital myopathies except,Central core myopathy,Nemaline myopathy,Z band myopathy,Centronuclear myopathy,2,multi,"3 forms of congenital myopathies that may present in adulthood are central core disease, nema line myopathy and centronuclear myopathy. Ref Harrison20th edition pg 2345",Medicine,C.N.S
062b5d45-ca24-4ad5-8fc4-eddc505f29ee,Which among the following is the last tributary of the azygos vein?,Right-superior intercostal vein,Hemi-azygos vein,Right bronchial vein,Accessory azygos vein,2,single,"Azygos vein receives venous drainage from the right bronchial vein near its termination. Tributaries of the azygos vein include: The right superior intercostal vein (a single vessel formed by the second, third, and fouh intercostal veins)Fifth to eleventh right posterior intercostal veinsThe hemiazygos veinThe accessory hemiazygos veinEsophageal veinsMediastinal veinsPericardial veinsRight bronchial veinsRef: Gray's Basic Anatomy By Richard Drake, A. Wayne Vogl, Adam W. M. Mitchell, 2012, Page 127.",Anatomy,
88ea3a9f-26cd-4104-b29d-8e3a08add92b,The most impoant drug in the psychosis is,Thiopentone,Thioridazine,Theophylline,Thiocolchiside,1,single,"Thioridazine is a typical antipsychotic drug.used in schizophrenia,acute psychosis Ref: Katzung 13th ed. Pg 493.",Pharmacology,Central Nervous system
81d2c521-a837-4ce4-a086-54a36241824a,19 year male develops painless penile ulcers 9 days after sexual intercourse with a professional sex worker likely dignosis is,Chancroid,Herpes,Chancre,Traumatic ulcer,2,single,"In chancroid the incubation period is 3_5 days . In syphilis the incubation period is9-90 days. In the primary stage there is indicated , clean, painless ulcer , which oozes serum on pressure. From illustrated synopsis of dermatology and sexually transmitted diseases neena khanna 5th edition page no 320",Dental,Sexually transmitted diseases
b2520f7e-8736-44e5-840f-874c6c7c1e4a,Protein glycosylation occurs in,ER,Golgi bodies,Mitochondria,Peroxisomes,1,single,"Glycosylation is the reaction in which a carbohydrate, i.e. a glycosyl donor, is attached to a hydroxyl or other functional group of another molecule. In biology, glycosylation mainly refers in paicular to the enzymatic process that attaches glycans to proteins, or other organic molecules Ref satyanarayana 4e",Biochemistry,Metabolism of nucleic acids
88b8bf41-c1e9-42df-8a9d-88c8f3e0bee4,Ascending aoa Involvement is the commonest site of which aneuryam,Syphilitic,Atherosclerotic,Mycotic,None of the above,0,multi,Syphilitic aneurysm Teiary sypilis... Trepenomonas has affinity for vaso vasorum of mainly thoracic aoa leads to obliterative endaeritis leads to ischemic damage to the aoic media and aneurysm Ramdas Nayak page no. 379,Pathology,Cardiovascular system
3ba6a402-4845-4084-acc1-dce801db148c,Following are the laboratory' tests for the diagnosis of vestibular dysfunction except -,Electronystagmography,Optokinetic test,Galvanic test,Gelle's test,3,multi,"Ans. is 'd' i.e., Gelle's test Vestibular systemo The vestibular system contributes to balance and to the sense of spatial orientation,o It is a sensory system that provides the leading contribution about movement and sense of balance,o It includes the labyrinth (semicircular canals and otolith : utricle & sacules) of the inner ear and is situated in the vestibulum in the inner ear.o The symptoms of vestibular dysfunction are vertigo, dizziness and imbalance,o There are several tests of vestibular functionClinical testsLaboratory testo Spontaneous nystagmuso Fistula testo Romberg testo Gaito Past- pointing and fallingo Hallpike manaeuver (Positional test)o Caloric testy Cold caloric test with ice cold water (modified Kobrak's test)y Fitzgerald - Hallpike test (Bithermal caloric test)Temperature of water used is +- 7degC from normal body temperature.y Cold-air caloric test by Dundas- Grant method. Done in case of perforation of tympanic membrane.o Electronystagmographyo Optokinetic testo Rotation testo Galvanic testo Posturography",ENT,Assessment of Vestibular Function
b6cf88ce-be21-4867-ae10-6acb8700d1fc,Marker for intrinsic pathway is:,Prothrombin Time (PT),Bleeding time (BT),Clotting time (CT),Activated paial thromboplastin time (aPTT),3,single,"1.The Activated paial thromboplastin time (PTT) assay screens the function of the proteins in the intrinsic pathway (factors XII, XI, IX, VIII, X, V, II, and fibrinogen). 2. Prothrombin time - Assay assesses the function of the proteins in the extrinsic pathway (factors VII, X, V, II, and fibrinogen). 3.Bleeding time - It indicates the functioning of the platelets. 4.Clotting time - It is altered in the patients who are having either a defect in the platelets or there is a defect in the clotting factors.",Pathology,Clotting factor
bf3f5204-fcc0-46ed-a644-414b23b1fdef,Endothelium activation refers to -,Aberration of anatomy of vessel wall,Irreversible changes in functional state of vessel wall,Smooth muscle proliferation,Increased expression of adhesion molecules for leukocyte recruitment,3,multi,"Ans. is 'd' i.e., Increased expression of adhesion molecules for leukocyte recruitment o Vascular endothelium in its normal, unactivated state does not bind circulating cells or impede their passage,o In acute inflammation, the endothelium is activated and can bind leukocytes as a prelude to their exit from the bloodvessels.o Inflammatory mediators like thrombin, IL - 1, Platelet Activating Factor, Histamine And TNFactivate endothelial cells by increasing expression of adhesion molecules which can bind leukocytes for leukocyte recruitment.",Pathology,Miscellaneous (Blood Vessels)
cfdd6d56-b3b3-4798-89db-95c048d201e1,CAP in Lac operon is an example of:,Positive regulator,Negative regulator,Constitutive expression,Attenuation,0,single,A i.e. Positive regulator,Biochemistry,
b4652321-7936-45b3-a370-a82b42c4af7a,"Acute onset of a cough, stridor and dyspnea in a child is mostly due to –",Foreign body,Acute Asthma,Aspiration pneumonitis,Primary complex,0,single,"""Choking and coughing episodes accompanied by wheezing are highly suggestive of airway foreign body"" - Nelson
""Foreign body aspiration should always be considered as a potential cause of stridor and airway obstruction in children"".  --- O.P. Ghai
Foreign body aspiration

Infants and toddlers use their mouths to explore their surroundings.
So, they are very prone to aspirate a foreign body.
The most common age group is 6 months to 4 years.
Most common foreign body aspirated is nuts (peanuts).
Most airway foreign bodies lodge in a bronchus (right more than left).

Clinical manifestions
Three stages of symptoms may results : -


Stage I - Initial event → Violent paroxysm of coughing (a most common symptom), choking, gagging and wheeze immediately after aspiration. If the obstruction is complete, child may be unable to vocalize (aphonia) and there may be cyanosis. If the obstruction is incomplete drooling and stridor may occur.
Stage II Asymptomatic → The foreign body becomes lodged, reflex fatigue and immediate irritating symptoms subside. This stage is most treacherous and account for a large percentage of delayed diagnosis and overlooked foreign bodies.
Stage III - Complications → Obstruction, erosions or infection can cause fever, hemoptysis, pneumonia and atelectasis. The most serious complication of foreign body aspiration is complete airway obstruction.",Pediatrics,
4ecadc8d-3cc3-402d-a0e1-bfb6c3ea0cff,"One intern calculated the concentration of 02 in blood as 0.0025 ml/m1 of blood. Considering atmospheric pressure as 760mmHg, how much approx. 02 tension could have been in the blood ?",40mmHg,60mmHg,80mmHg,100mmHg,2,single,C i.e. 80 mm Hg,Physiology,
732d32e8-2a43-45d5-b5c6-68ed12ed54e3,Lens sutures are formed in,Foetal nucleus,Embryonic nucleus,Infantile nucleus,Adult nucleus,0,single,Development of Lens Surface ectoderm Classification of nucleus formed during lens development Embryonic (0-3 months) Fetal (3 months to gestation) Infantile (from bih to pubey) Adult (adult life) Sutures Seen in fetal nucleus Anterior Y shaped Posterior inveed Y shaped,Ophthalmology,Ocular Embryology& Anatomy
f3aabbd4-2ae9-4a9b-999d-24868a5a2519,Herniation of midgut during embryogenesis persists until,6 weeks,10 weeks,16 weeks,20 weeks,1,single,"This midgut herniation persists until about 10 weeks of fetal gestation, when the intestine returns to the abdominal cavity Ref: Sabiston 20th edition Pg no : 1237",Anatomy,G.I.T
94bde6af-d4ee-473d-b0b7-729cdf2c47c6,Flap commonly used in breast reconstruction is-,Serratus anterior,TRAM,Flap from arm,Delto pectoral flap,1,single,,Surgery,
